Date/Time,OFFICE_BACK_Zone Inverse Solution,OFFICE_CORE_Zone Inverse Solution,OFFICE_FRONT_Zone Inverse Solution,OFFICE_LEFT_Zone Inverse Solution,OFFICE_RIGHT_Zone Inverse Solution
 08/15  07:00:00,1.64,5.9,1.64,1.03,1.03
 08/15  08:00:00,4.93,17.71,4.93,3.08,3.08
 08/15  09:00:00,4.93,17.71,4.93,3.08,3.08
 08/15  10:00:00,4.93,17.71,4.93,3.08,3.08
 08/15  11:00:00,4.93,17.71,4.93,3.08,3.08
 08/15  12:00:00,1.64,5.9,1.64,1.03,1.03
 08/15  13:00:00,1.64,5.9,1.64,1.03,1.03
 08/15  14:00:00,1.64,5.9,1.64,1.03,1.03
 08/15  15:00:00,1.64,5.9,1.64,1.03,1.03
 08/15  16:00:00,1.64,5.9,1.64,1.03,1.03
 08/15  17:00:00,0.82,2.95,0.82,0.51,0.51
 08/15  18:00:00,0.82,2.95,0.82,0.51,0.51
 08/15  19:00:00,0,0,0,0,0
 08/15  20:00:00,0,0,0,0,0
 08/15  21:00:00,0,0,0,0,0
 08/15  22:00:00,0,0,0,0,0
 08/15  23:00:00,0,0,0,0,0
 08/15  24:00:00,0,0,0,0,0
 08/16  01:00:00,0,0,0,0,0
 08/16  02:00:00,0,0,0,0,0
 08/16  03:00:00,0,0,0,0,0
 08/16  04:00:00,0,0,0,0,0
 08/16  05:00:00,0,0,0,0,0
 08/16  06:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  07:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  08:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  09:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  10:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  11:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  12:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  13:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  14:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  15:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  16:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  17:00:00,0.82,2.95,0.82,0.51,0.51
 08/16  18:00:00,0,0,0,0,0
 08/16  19:00:00,0,0,0,0,0
 08/16  20:00:00,0,0,0,0,0
 08/16  21:00:00,0,0,0,0,0
 08/16  22:00:00,0,0,0,0,0
 08/16  23:00:00,0,0,0,0,0
 08/16  24:00:00,0,0,0,0,0
 08/17  01:00:00,0,0,0,0,0
 08/17  02:00:00,0,0,0,0,0
 08/17  03:00:00,0,0,0,0,0
 08/17  04:00:00,0,0,0,0,0
 08/17  05:00:00,0,0,0,0,0
 08/17  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/17  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/17  08:00:00,10.83666667,38.93,10.84,6.783333333,6.781666667
 08/17  09:00:00,15.59,56.01,15.59,9.758333333,9.756666667
 08/17  10:00:00,10.595,38.04833333,10.58333333,6.633333333,6.623333333
 08/17  11:00:00,6.896666667,24.77833333,6.888333333,4.316666667,4.321666667
 08/17  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/17  13:00:00,10.94666667,39.35,10.945,6.846666667,6.855
 08/17  14:00:00,10.96166667,39.39333333,10.95833333,6.845,6.86
 08/17  15:00:00,15.06666667,54.13833333,15.07166667,9.421666667,9.431666667
 08/17  16:00:00,5.203333333,18.72666667,5.208333333,3.25,3.258333333
 08/17  17:00:00,2.876666667,10.355,2.886666667,1.803333333,1.801666667
 08/17  18:00:00,0.076666667,0.281666667,0.076666667,0.048333333,0.048333333
 08/17  19:00:00,1.518333333,5.46,1.518333333,0.951666667,0.951666667
 08/17  20:00:00,1.548333333,5.566666667,1.548333333,0.971666667,0.971666667
 08/17  21:00:00,0.62,2.23,0.62,0.39,0.39
 08/17  22:00:00,0.691666667,2.488333333,0.691666667,0.43,0.43
 08/17  23:00:00,0.28,1.005,0.28,0.175,0.175
 08/17  24:00:00,0,0,0,0,0
 08/18  01:00:00,0,0,0,0,0
 08/18  02:00:00,0,0,0,0,0
 08/18  03:00:00,0,0,0,0,0
 08/18  04:00:00,0,0,0,0,0
 08/18  05:00:00,0,0,0,0,0
 08/18  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/18  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/18  08:00:00,10.84666667,38.97166667,10.84833333,6.79,6.786666667
 08/18  09:00:00,15.61,56.08,15.61,9.77,9.77
 08/18  10:00:00,10.75166667,38.62833333,10.74,6.733333333,6.726666667
 08/18  11:00:00,7.016666667,25.21666667,7.008333333,4.395,4.395
 08/18  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/18  13:00:00,11.29833333,40.62833333,11.3,7.068333333,7.076666667
 08/18  14:00:00,10.76833333,38.725,10.775,6.736666667,6.743333333
 08/18  15:00:00,15.40666667,55.36833333,15.41166667,9.641666667,9.645
 08/18  16:00:00,5.218333333,18.76833333,5.22,3.265,3.268333333
 08/18  17:00:00,2.923333333,10.52166667,2.931666667,1.831666667,1.835
 08/18  18:00:00,0,0,0,0,0
 08/18  19:00:00,1.6,5.756666667,1.6,1.005,1.005
 08/18  20:00:00,1.373333333,4.941666667,1.373333333,0.86,0.86
 08/18  21:00:00,0.833333333,3.013333333,0.835,0.523333333,0.523333333
 08/18  22:00:00,0.631666667,2.275,0.631666667,0.393333333,0.393333333
 08/18  23:00:00,0.143333333,0.518333333,0.145,0.09,0.091666667
 08/18  24:00:00,0,0,0,0,0
 08/19  01:00:00,0,0,0,0,0
 08/19  02:00:00,0,0,0,0,0
 08/19  03:00:00,0,0,0,0,0
 08/19  04:00:00,0,0,0,0,0
 08/19  05:00:00,0,0,0,0,0
 08/19  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/19  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/19  08:00:00,10.855,38.99833333,10.855,6.791666667,6.791666667
 08/19  09:00:00,15.54833333,55.86,15.54833333,9.731666667,9.731666667
 08/19  10:00:00,10.61333333,38.13833333,10.61166667,6.64,6.64
 08/19  11:00:00,7.201666667,25.88666667,7.201666667,4.506666667,4.508333333
 08/19  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/19  13:00:00,10.98,39.47,10.97833333,6.868333333,6.87
 08/19  14:00:00,10.96,39.395,10.95666667,6.851666667,6.858333333
 08/19  15:00:00,15.15166667,54.43166667,15.15,9.478333333,9.483333333
 08/19  16:00:00,5.435,19.53666667,5.435,3.393333333,3.4
 08/19  17:00:00,2.756666667,9.921666667,2.758333333,1.725,1.725
 08/19  18:00:00,0,0,0,0,0
 08/19  19:00:00,1.528333333,5.498333333,1.528333333,0.96,0.96
 08/19  20:00:00,1.581666667,5.688333333,1.581666667,0.991666667,0.991666667
 08/19  21:00:00,0.97,3.481666667,0.97,0.606666667,0.606666667
 08/19  22:00:00,0.488333333,1.755,0.488333333,0.303333333,0.303333333
 08/19  23:00:00,0.236666667,0.851666667,0.236666667,0.143333333,0.143333333
 08/19  24:00:00,0,0,0,0,0
 08/20  01:00:00,0,0,0,0,0
 08/20  02:00:00,0,0,0,0,0
 08/20  03:00:00,0,0,0,0,0
 08/20  04:00:00,0,0,0,0,0
 08/20  05:00:00,0,0,0,0,0
 08/20  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/20  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/20  08:00:00,15.56333333,55.91333333,15.56333333,9.741666667,9.74
 08/20  09:00:00,14.545,52.26666667,14.54333333,9.105,9.098333333
 08/20  10:00:00,12.51333333,44.96166667,12.50833333,7.831666667,7.826666667
 08/20  11:00:00,6.801666667,24.44333333,6.8,4.256666667,4.256666667
 08/20  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/20  13:00:00,12.43,44.685,12.42833333,7.78,7.781666667
 08/20  14:00:00,14.56166667,52.32666667,14.56333333,9.11,9.113333333
 08/20  15:00:00,11.81333333,42.45333333,11.81166667,7.386666667,7.393333333
 08/20  16:00:00,7.155,25.71666667,7.156666667,4.476666667,4.475
 08/20  17:00:00,2.963333333,10.66333333,2.968333333,1.856666667,1.856666667
 08/20  18:00:00,0,0,0,0,0
 08/20  19:00:00,1.611666667,5.795,1.611666667,1.011666667,1.011666667
 08/20  20:00:00,1.553333333,5.585,1.553333333,0.975,0.975
 08/20  21:00:00,0.838333333,3.013333333,0.841666667,0.526666667,0.526666667
 08/20  22:00:00,0.475,1.706666667,0.475,0.296666667,0.296666667
 08/20  23:00:00,0.01,0.038333333,0.01,0,0
 08/20  24:00:00,0,0,0,0,0
 08/21  01:00:00,0,0,0,0,0
 08/21  02:00:00,0,0,0,0,0
 08/21  03:00:00,0,0,0,0,0
 08/21  04:00:00,0,0,0,0,0
 08/21  05:00:00,0,0,0,0,0
 08/21  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/21  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/21  08:00:00,13.72666667,49.31166667,13.72666667,8.59,8.583333333
 08/21  09:00:00,13.23166667,47.53333333,13.22833333,8.281666667,8.273333333
 08/21  10:00:00,15.03833333,54.01666667,15.025,9.411666667,9.406666667
 08/21  11:00:00,6.34,22.77333333,6.33,3.966666667,3.968333333
 08/21  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/21  13:00:00,15.39,55.29333333,15.39,9.631666667,9.633333333
 08/21  14:00:00,9.773333333,35.13833333,9.773333333,6.106666667,6.118333333
 08/21  15:00:00,11.71833333,42.11166667,11.725,7.326666667,7.336666667
 08/21  16:00:00,9.59,34.475,9.595,5.995,6.005
 08/21  17:00:00,3.205,11.52166667,3.213333333,2.006666667,2.008333333
 08/21  18:00:00,0,0,0,0,0
 08/21  19:00:00,1.465,5.268333333,1.465,0.918333333,0.918333333
 08/21  20:00:00,1.596666667,5.743333333,1.596666667,1.003333333,1.001666667
 08/21  21:00:00,0.83,2.98,0.83,0.518333333,0.518333333
 08/21  22:00:00,0.503333333,1.81,0.503333333,0.311666667,0.311666667
 08/21  23:00:00,0,0.026666667,0,0,0
 08/21  24:00:00,0,0,0,0,0
 08/22  01:00:00,0,0,0,0,0
 08/22  02:00:00,0,0,0,0,0
 08/22  03:00:00,0,0,0,0,0
 08/22  04:00:00,0,0,0,0,0
 08/22  05:00:00,0,0,0,0,0
 08/22  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/22  07:00:00,1.64,5.9,1.64,1.03,1.03
 08/22  08:00:00,4.93,17.71,4.93,3.08,3.08
 08/22  09:00:00,4.93,17.71,4.93,3.08,3.08
 08/22  10:00:00,4.93,17.71,4.93,3.08,3.08
 08/22  11:00:00,4.93,17.71,4.93,3.08,3.08
 08/22  12:00:00,1.64,5.9,1.64,1.03,1.03
 08/22  13:00:00,1.64,5.9,1.64,1.03,1.03
 08/22  14:00:00,1.64,5.9,1.64,1.03,1.03
 08/22  15:00:00,1.64,5.9,1.64,1.03,1.03
 08/22  16:00:00,1.64,5.9,1.64,1.03,1.03
 08/22  17:00:00,0.82,2.95,0.82,0.51,0.51
 08/22  18:00:00,0.82,2.95,0.82,0.51,0.51
 08/22  19:00:00,0,0,0,0,0
 08/22  20:00:00,0,0,0,0,0
 08/22  21:00:00,0,0,0,0,0
 08/22  22:00:00,0,0,0,0,0
 08/22  23:00:00,0,0,0,0,0
 08/22  24:00:00,0,0,0,0,0
 08/23  01:00:00,0,0,0,0,0
 08/23  02:00:00,0,0,0,0,0
 08/23  03:00:00,0,0,0,0,0
 08/23  04:00:00,0,0,0,0,0
 08/23  05:00:00,0,0,0,0,0
 08/23  06:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  07:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  08:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  09:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  10:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  11:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  12:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  13:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  14:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  15:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  16:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  17:00:00,0.82,2.95,0.82,0.51,0.51
 08/23  18:00:00,0,0,0,0,0
 08/23  19:00:00,0,0,0,0,0
 08/23  20:00:00,0,0,0,0,0
 08/23  21:00:00,0,0,0,0,0
 08/23  22:00:00,0,0,0,0,0
 08/23  23:00:00,0,0,0,0,0
 08/23  24:00:00,0,0,0,0,0
 08/24  01:00:00,0,0,0,0,0
 08/24  02:00:00,0,0,0,0,0
 08/24  03:00:00,0,0,0,0,0
 08/24  04:00:00,0,0,0,0,0
 08/24  05:00:00,0,0,0,0,0
 08/24  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/24  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/24  08:00:00,10.80333333,38.8,10.80333333,6.758333333,6.753333333
 08/24  09:00:00,15.61,56.08,15.61,9.77,9.77
 08/24  10:00:00,10.63833333,38.21666667,10.63333333,6.656666667,6.658333333
 08/24  11:00:00,7.118333333,25.56833333,7.108333333,4.451666667,4.455
 08/24  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/24  13:00:00,11.08833333,39.845,11.07833333,6.933333333,6.938333333
 08/24  14:00:00,10.58666667,38.04833333,10.58333333,6.613333333,6.626666667
 08/24  15:00:00,15.26833333,54.85,15.26833333,9.545,9.556666667
 08/24  16:00:00,5.125,18.43,5.13,3.195,3.21
 08/24  17:00:00,3.091666667,11.12666667,3.096666667,1.94,1.936666667
 08/24  18:00:00,0,0,0,0,0
 08/24  19:00:00,1.543333333,5.551666667,1.543333333,0.97,0.968333333
 08/24  20:00:00,1.421666667,5.11,1.421666667,0.891666667,0.891666667
 08/24  21:00:00,0.921666667,3.315,0.921666667,0.578333333,0.578333333
 08/24  22:00:00,0.65,2.335,0.65,0.403333333,0.403333333
 08/24  23:00:00,0.085,0.32,0.085,0.053333333,0.053333333
 08/24  24:00:00,0,0,0,0,0
 08/25  01:00:00,0,0,0,0,0
 08/25  02:00:00,0,0,0,0,0
 08/25  03:00:00,0,0,0,0,0
 08/25  04:00:00,0,0,0,0,0
 08/25  05:00:00,0,0,0,0,0
 08/25  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/25  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/25  08:00:00,11.00833333,39.53333333,11.00833333,6.888333333,6.873333333
 08/25  09:00:00,15.58833333,56,15.58666667,9.756666667,9.755
 08/25  10:00:00,10.75833333,38.64333333,10.74333333,6.736666667,6.733333333
 08/25  11:00:00,6.943333333,24.93333333,6.926666667,4.345,4.351666667
 08/25  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/25  13:00:00,11.1,39.9,11.09,6.941666667,6.951666667
 08/25  14:00:00,10.90333333,39.21,10.90666667,6.811666667,6.83
 08/25  15:00:00,15.26166667,54.85166667,15.26666667,9.54,9.558333333
 08/25  16:00:00,5.351666667,19.27166667,5.361666667,3.341666667,3.356666667
 08/25  17:00:00,2.875,10.34666667,2.885,1.801666667,1.803333333
 08/25  18:00:00,0.04,0.141666667,0.04,0.025,0.025
 08/25  19:00:00,1.576666667,5.67,1.576666667,0.99,0.99
 08/25  20:00:00,1.526666667,5.491666667,1.526666667,0.958333333,0.958333333
 08/25  21:00:00,0.593333333,2.14,0.593333333,0.373333333,0.373333333
 08/25  22:00:00,0.683333333,2.458333333,0.683333333,0.425,0.425
 08/25  23:00:00,0.335,1.205,0.335,0.208333333,0.208333333
 08/25  24:00:00,0,0,0,0,0
 08/26  01:00:00,0,0,0,0,0
 08/26  02:00:00,0,0,0,0,0
 08/26  03:00:00,0,0,0,0,0
 08/26  04:00:00,0,0,0,0,0
 08/26  05:00:00,0,0,0,0,0
 08/26  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/26  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/26  08:00:00,10.90166667,39.15333333,10.90333333,6.823333333,6.81
 08/26  09:00:00,15.61,56.08,15.61,9.77,9.77
 08/26  10:00:00,10.58166667,38.00333333,10.57166667,6.623333333,6.626666667
 08/26  11:00:00,7.05,25.34333333,7.045,4.413333333,4.421666667
 08/26  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/26  13:00:00,11.09666667,39.87833333,11.09333333,6.943333333,6.953333333
 08/26  14:00:00,10.835,38.95,10.83666667,6.768333333,6.79
 08/26  15:00:00,15.39333333,55.31666667,15.39666667,9.625,9.638333333
 08/26  16:00:00,5.378333333,19.37333333,5.388333333,3.361666667,3.371666667
 08/26  17:00:00,2.865,10.31333333,2.875,1.795,1.795
 08/26  18:00:00,0,0.015,0,0,0
 08/26  19:00:00,1.628333333,5.855,1.628333333,1.021666667,1.021666667
 08/26  20:00:00,1.421666667,5.11,1.421666667,0.891666667,0.891666667
 08/26  21:00:00,1,3.596666667,1.001666667,0.628333333,0.628333333
 08/26  22:00:00,0.455,1.64,0.455,0.285,0.285
 08/26  23:00:00,0.053333333,0.195,0.055,0.033333333,0.033333333
 08/26  24:00:00,0,0,0,0,0
 08/27  01:00:00,0,0,0,0,0
 08/27  02:00:00,0,0,0,0,0
 08/27  03:00:00,0,0,0,0,0
 08/27  04:00:00,0,0,0,0,0
 08/27  05:00:00,0,0,0,0,0
 08/27  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/27  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/27  08:00:00,15.61,56.08,15.61,9.77,9.77
 08/27  09:00:00,14.505,52.11833333,14.50666667,9.08,9.078333333
 08/27  10:00:00,12.57333333,45.17833333,12.57333333,7.871666667,7.868333333
 08/27  11:00:00,7.198333333,25.86333333,7.193333333,4.508333333,4.505
 08/27  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/27  13:00:00,12.57,45.19,12.56833333,7.865,7.866666667
 08/27  14:00:00,14.285,51.33333333,14.27833333,8.926666667,8.938333333
 08/27  15:00:00,11.93166667,42.88,11.93666667,7.463333333,7.468333333
 08/27  16:00:00,7.28,26.185,7.285,4.56,4.555
 08/27  17:00:00,2.925,10.52333333,2.931666667,1.835,1.831666667
 08/27  18:00:00,0.086666667,0.308333333,0.086666667,0.053333333,0.053333333
 08/27  19:00:00,1.515,5.446666667,1.515,0.95,0.95
 08/27  20:00:00,1.443333333,5.191666667,1.443333333,0.905,0.905
 08/27  21:00:00,0.708333333,2.551666667,0.708333333,0.445,0.445
 08/27  22:00:00,0.718333333,2.586666667,0.718333333,0.446666667,0.446666667
 08/27  23:00:00,0.11,0.4,0.11,0.068333333,0.068333333
 08/27  24:00:00,0,0,0,0,0
 08/28  01:00:00,0,0,0,0,0
 08/28  02:00:00,0,0,0,0,0
 08/28  03:00:00,0,0,0,0,0
 08/28  04:00:00,0,0,0,0,0
 08/28  05:00:00,0,0,0,0,0
 08/28  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/28  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/28  08:00:00,13.56166667,48.7,13.56166667,8.486666667,8.476666667
 08/28  09:00:00,13.35166667,47.95666667,13.345,8.356666667,8.351666667
 08/28  10:00:00,15.07,54.13833333,15.06,9.428333333,9.433333333
 08/28  11:00:00,6.373333333,22.88666667,6.358333333,3.988333333,3.991666667
 08/28  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/28  13:00:00,15.60166667,56.04833333,15.59833333,9.763333333,9.765
 08/28  14:00:00,9.95,35.78166667,9.953333333,6.218333333,6.235
 08/28  15:00:00,11.595,41.68166667,11.6,7.243333333,7.261666667
 08/28  16:00:00,9.686666667,34.845,9.695,6.056666667,6.066666667
 08/28  17:00:00,3.238333333,11.64666667,3.246666667,2.028333333,2.031666667
 08/28  18:00:00,0,0,0,0,0
 08/28  19:00:00,1.48,5.318333333,1.481666667,0.926666667,0.926666667
 08/28  20:00:00,1.455,5.233333333,1.455,0.913333333,0.913333333
 08/28  21:00:00,0.675,2.42,0.675,0.421666667,0.421666667
 08/28  22:00:00,0.521666667,1.876666667,0.521666667,0.325,0.325
 08/28  23:00:00,0.13,0.473333333,0.13,0.081666667,0.081666667
 08/28  24:00:00,0,0,0,0,0
 08/29  01:00:00,0,0,0,0,0
 08/29  02:00:00,0,0,0,0,0
 08/29  03:00:00,0,0,0,0,0
 08/29  04:00:00,0,0,0,0,0
 08/29  05:00:00,0,0,0,0,0
 08/29  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/29  07:00:00,1.64,5.9,1.64,1.03,1.03
 08/29  08:00:00,4.911666667,17.64166667,4.911666667,3.07,3.07
 08/29  09:00:00,4.93,17.71,4.93,3.08,3.08
 08/29  10:00:00,4.93,17.71,4.93,3.08,3.08
 08/29  11:00:00,4.923333333,17.68833333,4.925,3.078333333,3.078333333
 08/29  12:00:00,1.64,5.9,1.64,1.03,1.03
 08/29  13:00:00,1.64,5.9,1.64,1.03,1.03
 08/29  14:00:00,1.64,5.9,1.64,1.03,1.03
 08/29  15:00:00,1.64,5.9,1.64,1.03,1.03
 08/29  16:00:00,1.64,5.9,1.64,1.03,1.03
 08/29  17:00:00,0.82,2.95,0.82,0.51,0.51
 08/29  18:00:00,0.82,2.95,0.82,0.51,0.51
 08/29  19:00:00,0,0,0,0,0
 08/29  20:00:00,0,0,0,0,0
 08/29  21:00:00,0,0,0,0,0
 08/29  22:00:00,0,0,0,0,0
 08/29  23:00:00,0,0,0,0,0
 08/29  24:00:00,0,0,0,0,0
 08/30  01:00:00,0,0,0,0,0
 08/30  02:00:00,0,0,0,0,0
 08/30  03:00:00,0,0,0,0,0
 08/30  04:00:00,0,0,0,0,0
 08/30  05:00:00,0,0,0,0,0
 08/30  06:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  07:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  08:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  09:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  10:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  11:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  12:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  13:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  14:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  15:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  16:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  17:00:00,0.82,2.95,0.82,0.51,0.51
 08/30  18:00:00,0,0,0,0,0
 08/30  19:00:00,0,0,0,0,0
 08/30  20:00:00,0,0,0,0,0
 08/30  21:00:00,0,0,0,0,0
 08/30  22:00:00,0,0,0,0,0
 08/30  23:00:00,0,0,0,0,0
 08/30  24:00:00,0,0,0,0,0
 08/31  01:00:00,0,0,0,0,0
 08/31  02:00:00,0,0,0,0,0
 08/31  03:00:00,0,0,0,0,0
 08/31  04:00:00,0,0,0,0,0
 08/31  05:00:00,0,0,0,0,0
 08/31  06:00:00,1.64,5.9,1.64,1.03,1.03
 08/31  07:00:00,3.29,11.81,3.29,2.06,2.06
 08/31  08:00:00,10.90666667,39.16666667,10.905,6.828333333,6.815
 08/31  09:00:00,15.59666667,56.03333333,15.595,9.763333333,9.76
 08/31  10:00:00,10.60166667,38.085,10.585,6.64,6.636666667
 08/31  11:00:00,6.98,25.08666667,6.968333333,4.373333333,4.378333333
 08/31  12:00:00,8.22,29.52,8.22,5.14,5.14
 08/31  13:00:00,11.10833333,39.925,11.10166667,6.948333333,6.96
 08/31  14:00:00,10.89166667,39.165,10.89666667,6.805,6.823333333
 08/31  15:00:00,15.39333333,55.31666667,15.39833333,9.626666667,9.638333333
 08/31  16:00:00,5.133333333,18.48666667,5.15,3.21,3.22
 08/31  17:00:00,2.943333333,10.59333333,2.955,1.846666667,1.846666667
 08/31  18:00:00,0.013333333,0.048333333,0.015,0.008333333,0.008333333
 08/31  19:00:00,1.331666667,4.79,1.331666667,0.835,0.835
 08/31  20:00:00,1.363333333,4.898333333,1.361666667,0.855,0.853333333
 08/31  21:00:00,0.855,3.075,0.855,0.536666667,0.536666667
 08/31  22:00:00,0.548333333,1.971666667,0.548333333,0.336666667,0.336666667
 08/31  23:00:00,0.3,1.07,0.3,0.186666667,0.186666667
 08/31  24:00:00,0,0,0,0,0
 09/01  01:00:00,0,0,0,0,0
 09/01  02:00:00,0,0,0,0,0
 09/01  03:00:00,0,0,0,0,0
 09/01  04:00:00,0,0,0,0,0
 09/01  05:00:00,0,0,0,0,0
 09/01  06:00:00,1.64,5.9,1.64,1.03,1.03
 09/01  07:00:00,3.29,11.81,3.29,2.06,2.06
 09/01  08:00:00,10.94666667,39.32333333,10.94666667,6.855,6.841666667
 09/01  09:00:00,15.605,56.06,15.60333333,9.766666667,9.765
 09/01  10:00:00,10.65333333,38.27333333,10.63833333,6.668333333,6.67
 09/01  11:00:00,6.855,24.63833333,6.846666667,4.293333333,4.296666667
 09/01  12:00:00,8.22,29.52,8.22,5.14,5.14
 09/01  13:00:00,11.06333333,39.77166667,11.065,6.92,6.931666667
 09/01  14:00:00,10.72,38.54666667,10.72666667,6.703333333,6.716666667
 09/01  15:00:00,14.99833333,53.89,15.005,9.385,9.39
 09/01  16:00:00,5.101666667,18.36166667,5.113333333,3.195,3.201666667
 09/01  17:00:00,3.113333333,11.19,3.123333333,1.948333333,1.953333333
 09/01  18:00:00,0,0,0,0,0
 09/01  19:00:00,1.525,5.483333333,1.525,0.956666667,0.956666667
 09/01  20:00:00,1.42,5.106666667,1.421666667,0.89,0.89
 09/01  21:00:00,0.781666667,2.806666667,0.781666667,0.49,0.49
 09/01  22:00:00,0.463333333,1.665,0.463333333,0.288333333,0.288333333
 09/01  23:00:00,0.366666667,1.313333333,0.366666667,0.228333333,0.228333333
 09/01  24:00:00,0,0,0,0,0
 09/02  01:00:00,0,0,0,0,0
 09/02  02:00:00,0,0,0,0,0
 09/02  03:00:00,0,0,0,0,0
 09/02  04:00:00,0,0,0,0,0
 09/02  05:00:00,0,0,0,0,0
 09/02  06:00:00,1.64,5.9,1.64,1.03,1.03
 09/02  07:00:00,3.29,11.81,3.29,2.06,2.06
 09/02  08:00:00,10.75,38.61333333,10.75,6.726666667,6.721666667
 09/02  09:00:00,15.61,56.08,15.61,9.77,9.77
 09/02  10:00:00,10.575,37.98666667,10.56166667,6.616666667,6.615
 09/02  11:00:00,7.09,25.48,7.083333333,4.438333333,4.44
 09/02  12:00:00,8.22,29.52,8.22,5.14,5.14
 09/02  13:00:00,11.39666667,40.97,11.40166667,7.128333333,7.136666667
 09/02  14:00:00,10.77666667,38.74666667,10.78166667,6.743333333,6.746666667
 09/02  15:00:00,15.40666667,55.36,15.41166667,9.638333333,9.645
 09/02  16:00:00,4.91,17.66,4.915,3.07,3.075
 09/02  17:00:00,3.035,10.90833333,3.041666667,1.9,1.901666667
 09/02  18:00:00,0,0,0,0,0
 09/02  19:00:00,1.616666667,5.813333333,1.616666667,1.015,1.015
 09/02  20:00:00,1.546666667,5.561666667,1.545,0.97,0.97
 09/02  21:00:00,0.606666667,2.185,0.606666667,0.38,0.381666667
 09/02  22:00:00,0.56,2.015,0.56,0.348333333,0.348333333
 09/02  23:00:00,0.063333333,0.225,0.063333333,0.04,0.04
 09/02  24:00:00,0,0,0,0,0
 09/03  01:00:00,0,0,0,0,0
 09/03  02:00:00,0,0,0,0,0
 09/03  03:00:00,0,0,0,0,0
 09/03  04:00:00,0,0,0,0,0
 09/03  05:00:00,0,0,0,0,0
 09/03  06:00:00,1.64,5.9,1.64,1.03,1.03
 09/03  07:00:00,3.29,11.81,3.29,2.06,2.06
 09/03  08:00:00,15.595,56.025,15.595,9.76,9.76
 09/03  09:00:00,14.36,51.59166667,14.35833333,8.986666667,8.981666667
