Date/Time,Target_S1 BACK:Zone People Occupant Count,Target_S1 CORE:Zone People Occupant Count,Target_S1 FRONT:Zone People Occupant Count,Target_S1 LEFT:Zone People Occupant Count,Target_S1 RIGHT:Zone People Occupant Count,Target_S1 BACK:Zone Infiltration Air Change,Target_S1 CORE:Zone Infiltration Air Change,Target_S1 FRONT:Zone Infiltration Air Change,Target_S1 LEFT:Zone Infiltration Air Change,Target_S1 RIGHT:Zone Infiltration Air Change,Baseline_S1 BACK:Zone People Occupant Count,Baseline_S1 CORE:Zone People Occupant Count,Baseline_S1 FRONT:Zone People Occupant Count,Baseline_S1 LEFT:Zone People Occupant Count,Baseline_S1 RIGHT:Zone People Occupant Count,Baseline_S1 BACK:Zone Infiltration Air Change,Baseline_S1 CORE:Zone Infiltration Air Change,Baseline_S1 FRONT:Zone Infiltration Air Change,Baseline_S1 LEFT:Zone Infiltration Air Change,Baseline_S1 RIGHT:Zone Infiltration Air Change
 02/26  13:00:00,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,0.791132413,0.793158779,0.79501984,0.791385562,0.791721432,5.47684,19.67857664,5.47684,3.42706,3.42706,0.265015588,0.26598091,0.266273707,0.265116653,0.265207023
 02/26  14:00:00,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,0.789161508,0.791295064,0.792902513,0.789571093,0.789681892,10.405996,37.38929562,10.405996,6.511414,6.511414,0.264367376,0.265377249,0.265598802,0.264465862,0.264534232
 02/26  15:00:00,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,0.78791515,0.789849566,0.791464131,0.788947118,0.788452986,10.405996,37.38929562,10.405996,6.511414,6.511414,0.264019219,0.26499473,0.265222743,0.264267051,0.264195481
 02/26  16:00:00,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,0.785782378,0.78752074,0.788507118,0.78701539,0.786332697,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263280569,0.264184317,0.26426966,0.263648198,0.263467792
 02/26  17:00:00,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,0.784563537,0.786153185,0.786769526,0.785753011,0.785121349,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262924677,0.26377486,0.263715953,0.263303985,0.26312377
 02/26  18:00:00,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,0.783796336,0.785158187,0.785716376,0.78477757,0.784360694,3.286104,11.80714598,3.286104,2.056236,2.056236,0.262490961,0.263141394,0.26315518,0.262824347,0.262700941
 02/26  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.78431693,0.785461918,0.786150825,0.784955329,0.784933032,1.095368,3.935715328,1.095368,0.685412,0.685412,0.262626335,0.263156078,0.263286202,0.262858823,0.262848797
 02/26  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.602838856,2.604445054,2.60868479,2.604884523,2.605066091,1.095368,3.935715328,1.095368,0.685412,0.685412,1.047969379,1.049323099,1.050580309,1.048837566,1.048913586
 02/26  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.604147013,2.605342107,2.609731987,2.606232969,2.606344767,1.095368,3.935715328,1.095368,0.685412,0.685412,1.048281029,1.049382855,1.050837859,1.049176686,1.049240448
 02/26  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.615219478,2.616164055,2.620639645,2.617349131,2.617388732,1.095368,3.935715328,1.095368,0.685412,0.685412,1.052969333,1.05397896,1.055474522,1.053892537,1.053924973
 02/26  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.614179524,2.614881407,2.619344201,2.616281352,2.616257613,0.547684,1.967857664,0.547684,0.342706,0.342706,1.052352354,1.053232501,1.054778124,1.053286902,1.053289044
 02/26  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.608062249,2.60874153,2.612899198,2.610055895,2.609988121,0.547684,1.967857664,0.547684,0.342706,0.342706,1.049477192,1.050297544,1.051791335,1.050394952,1.05037427
 02/27  01:00:00,0,0,0,0,0,2.596008782,2.597322955,2.602642744,2.598987953,2.598845313,0,0,0,0,0,1.048042529,1.049385809,1.051012862,1.049284965,1.049236034
 02/27  02:00:00,0,0,0,0,0,2.599057553,2.600211671,2.605688948,2.602095613,2.6019185,0,0,0,0,0,1.050531582,1.051893861,1.053554835,1.051835431,1.051769333
 02/27  03:00:00,0,0,0,0,0,2.590149623,2.591569548,2.596518212,2.593056811,2.592868898,0,0,0,0,0,1.046997155,1.048365959,1.04993103,1.048272759,1.048199264
 02/27  04:00:00,0,0,0,0,0,2.582366056,2.584188175,2.588439598,2.585103256,2.584922157,0,0,0,0,0,1.043596974,1.045043093,1.046416806,1.044819224,1.044746515
 02/27  05:00:00,0,0,0,0,0,2.585402912,2.587272335,2.591238795,2.58804727,2.587866547,0,0,0,0,0,1.045107728,1.046606626,1.047831339,1.04629357,1.046219753
 02/27  06:00:00,0,0,0,0,0,2.613332636,2.613922819,2.61711886,2.615070665,2.614958766,0,0,0,0,0,1.05275221,1.053542101,1.054702233,1.053639629,1.053584661
 02/27  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.616072704,2.616389298,2.619469181,2.617620267,2.617538987,1.095368,3.935715328,1.095368,0.685412,0.685412,1.053245091,1.053894216,1.055002552,1.054061189,1.054014396
 02/27  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.788918037,0.789770775,0.790102175,0.789423673,0.789454445,2.190736,7.871430656,2.190736,1.370824,1.370824,0.263946566,0.264305621,0.264418403,0.264150992,0.264154529
 02/27  09:00:00,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917,0.790568677,0.791853232,0.791954159,0.791006791,0.791353766,10.405996,37.38929562,10.405996,6.511414,6.511414,0.264512571,0.265071576,0.265032359,0.264691905,0.264787447
 02/27  10:00:00,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811,0.78953817,0.79098468,0.791575406,0.789922252,0.790931305,10.405996,37.38929562,10.405996,6.511414,6.511414,0.264142774,0.26478523,0.264851085,0.264300606,0.264599079
 02/27  11:00:00,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811,0.784213593,0.785883347,0.787304922,0.784550935,0.785786942,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262343422,0.263097274,0.263363942,0.262483734,0.262806338
 02/27  12:00:00,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026,0.780380586,0.782296429,0.784123708,0.780678344,0.781369404,10.405996,37.38929562,10.405996,6.511414,6.511414,0.26105023,0.261920118,0.262281375,0.261173349,0.261318328
 02/27  13:00:00,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818,0.777930576,0.779805329,0.781566471,0.778210567,0.778513226,5.47684,19.67857664,5.47684,3.42706,3.42706,0.260425799,0.261319083,0.261642883,0.260537937,0.260625708
 02/27  14:00:00,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,0.777966657,0.779904878,0.780991998,0.778326426,0.778466088,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260440708,0.261361965,0.261502848,0.260550659,0.260611777
 02/27  15:00:00,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591,0.776653297,0.778341201,0.7786025,0.777033015,0.777144498,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259953166,0.260785536,0.260712336,0.260073325,0.260126551
 02/27  16:00:00,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742,0.775952585,0.777391815,0.777904221,0.776724691,0.776460464,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259853545,0.260616895,0.260604787,0.260100631,0.26004177
 02/27  17:00:00,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364,0.774910772,0.776417252,0.776957774,0.776268208,0.775422504,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259514194,0.260279373,0.260251209,0.259935677,0.259708755
 02/27  18:00:00,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917,0.774952899,0.776282332,0.776722028,0.776064898,0.775460816,3.286104,11.80714598,3.286104,2.056236,2.056236,0.259195524,0.259798816,0.259810373,0.259580862,0.259386647
 02/27  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.776790868,0.777891232,0.778415456,0.777390777,0.777328886,1.095368,3.935715328,1.095368,0.685412,0.685412,0.259861144,0.260360185,0.260457244,0.260089833,0.260060237
 02/27  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.586831674,2.588565166,2.591893367,2.588600166,2.58878065,1.095368,3.935715328,1.095368,0.685412,0.685412,1.040516969,1.041872251,1.04283092,1.041292539,1.041361698
 02/27  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.588247267,2.589627383,2.593021683,2.589984714,2.590149862,1.095368,3.935715328,1.095368,0.685412,0.685412,1.04103491,1.042179056,1.043274245,1.041807605,1.041886814
 02/27  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.595819515,2.597025561,2.600395777,2.597564732,2.597661917,1.095368,3.935715328,1.095368,0.685412,0.685412,1.044188416,1.045261755,1.046350347,1.044965292,1.045017732
 02/27  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.599549728,2.600367395,2.60393585,2.60132367,2.601359035,0.547684,1.967857664,0.547684,0.342706,0.342706,1.045734921,1.046639514,1.047836362,1.046540115,1.046564913
 02/27  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.596974521,2.597679747,2.601114216,2.598699167,2.598689683,0.547684,1.967857664,0.547684,0.342706,0.342706,1.044448147,1.045248325,1.046450024,1.045241051,1.045243815
 02/28  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 02/28  08:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 02/28  09:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 02/28  10:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 02/28  11:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 02/28  12:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 02/28  13:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 02/28  14:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 02/28  15:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 02/28  16:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 02/28  17:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 02/28  18:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 02/28  19:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 02/28  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 02/28  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  07:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  08:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  09:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  10:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  11:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  12:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  13:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  14:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  15:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  16:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  17:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  18:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 03/01  19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/01  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 03/02  01:00:00,0,0,0,0,0,2.607417077,2.609268466,2.61580075,2.611765151,2.610985286,0,0,0,0,0,1.050774974,1.052230898,1.054319843,1.052500065,1.052236383
 03/02  02:00:00,0,0,0,0,0,2.589476544,2.590976159,2.597104585,2.593495872,2.592737359,0,0,0,0,0,1.043869206,1.045171756,1.047208406,1.045526342,1.045250112
 03/02  03:00:00,0,0,0,0,0,2.58556484,2.587546186,2.592719072,2.589296791,2.588543927,0,0,0,0,0,1.042340959,1.043768934,1.045517741,1.043911966,1.043628136
 03/02  04:00:00,0,0,0,0,0,2.585020502,2.587095906,2.591781581,2.588555381,2.587809513,0,0,0,0,0,1.042436795,1.043910893,1.045471564,1.043943495,1.043655444
 03/02  05:00:00,0,0,0,0,0,2.583105724,2.585228977,2.589503638,2.586460361,2.585726515,0,0,0,0,0,1.041911094,1.043401811,1.044810509,1.043357695,1.043068695
 03/02  06:00:00,0,0,0,0,0,2.601938976,2.603012489,2.606034482,2.604028443,2.603584171,0,0,0,0,0,1.046580004,1.047448134,1.048610515,1.047616637,1.047413887
 03/02  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.605393283,2.606235732,2.609071639,2.607273652,2.606852933,1.095368,3.935715328,1.095368,0.685412,0.685412,1.047636785,1.048406413,1.049459527,1.048579677,1.048395245
 03/02  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.785872313,0.786782548,0.787083348,0.786478486,0.78635253,2.190736,7.871430656,2.190736,1.370824,1.370824,0.262753841,0.263128501,0.263237021,0.262996499,0.26294654
 03/02  09:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.788153861,0.789502949,0.78940888,0.788713979,0.788651511,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263393323,0.263943653,0.263885615,0.263613829,0.263583568
 03/02  10:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.785685064,0.787012128,0.787049774,0.786196379,0.786323566,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262668259,0.26325965,0.263183216,0.262868204,0.262894547
 03/02  11:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.784870146,0.786328949,0.786407191,0.785323418,0.785504834,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262320717,0.262965179,0.262889724,0.262499604,0.262537206
 03/02  12:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.781982696,0.783481114,0.784042977,0.782382329,0.782515153,10.405996,37.38929562,10.405996,6.511414,6.511414,0.261558895,0.262278669,0.262283573,0.261715892,0.261728631
 03/02  13:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.780598681,0.782252481,0.783444864,0.780961823,0.780952755,5.47684,19.67857664,5.47684,3.42706,3.42706,0.261165194,0.261972466,0.262114721,0.26130655,0.261295538
 03/02  14:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.783146093,0.784962015,0.78583011,0.783640961,0.783425705,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262158637,0.263056393,0.263100141,0.26229954,0.262256775
 03/02  15:00:00,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,0.780865797,0.78230919,0.782762091,0.781530684,0.781134103,10.405996,37.38929562,10.405996,6.511414,6.511414,0.261480234,0.262276693,0.262195047,0.261681185,0.261574721
 03/02  16:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.779300414,0.780744178,0.781408074,0.780741742,0.779559645,10.405996,37.38929562,10.405996,6.511414,6.511414,0.261135454,0.261904277,0.261834602,0.261565391,0.261226491
 03/02  17:00:00,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,0.777620573,0.779166131,0.779438793,0.779428651,0.777851496,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260320366,0.261079603,0.2608784,0.260882574,0.260402162
 03/02  18:00:00,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,0.776981903,0.778235527,0.778475572,0.778589515,0.777211472,3.286104,11.80714598,3.286104,2.056236,2.056236,0.260053888,0.26064618,0.260540184,0.260583619,0.260137927
 03/02  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.778046391,0.779071206,0.779395015,0.778971759,0.778327587,1.095368,3.935715328,1.095368,0.685412,0.685412,0.260348942,0.26081707,0.260830325,0.260675253,0.260447872
 03/02  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.586563332,2.588041884,2.590779367,2.589144011,2.587722284,1.095368,3.935715328,1.095368,0.685412,0.685412,1.040280982,1.041501461,1.042184817,1.041388779,1.040769558
 03/02  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.589341039,2.590466844,2.593336601,2.591797596,2.590478771,1.095368,3.935715328,1.095368,0.685412,0.685412,1.041467358,1.042487703,1.043329502,1.04255681,1.041977985
 03/02  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.588347697,2.589397994,2.592161604,2.590753831,2.589420657,1.095368,3.935715328,1.095368,0.685412,0.685412,1.040785778,1.041741211,1.042584154,1.041866026,1.041276272
 03/02  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.585886413,2.586755012,2.589534648,2.588260838,2.58691,0.547684,1.967857664,0.547684,0.342706,0.342706,1.039493643,1.040339263,1.041232384,1.040574095,1.039967817
 03/02  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.581642615,2.582444578,2.585081625,2.583923706,2.58258524,0.547684,1.967857664,0.547684,0.342706,0.342706,1.037468026,1.038246237,1.039121424,1.038517262,1.037908241
 03/03  01:00:00,0,0,0,0,0,2.56657686,2.567978104,2.571215845,2.56978253,2.567898527,0,0,0,0,0,1.033538828,1.034713906,1.035657382,1.034927056,1.0341161
 03/03  02:00:00,0,0,0,0,0,2.566424244,2.568035051,2.571061624,2.569651073,2.567726402,0,0,0,0,0,1.034022549,1.035312424,1.036159642,1.035438134,1.034602332
 03/03  03:00:00,0,0,0,0,0,2.563555038,2.5652988,2.568001964,2.566656935,2.56476575,0,0,0,0,0,1.033025838,1.034346902,1.035092088,1.034403137,1.033573415
 03/03  04:00:00,0,0,0,0,0,2.562531636,2.564299573,2.566806081,2.565531213,2.563678108,0,0,0,0,0,1.032662076,1.03397695,1.034660453,1.034005372,1.033185688
 03/03  05:00:00,0,0,0,0,0,2.56257168,2.564263225,2.566672308,2.565478275,2.563674361,0,0,0,0,0,1.032825801,1.034113649,1.034755452,1.034136595,1.03333234
 03/03  06:00:00,0,0,0,0,0,2.575541329,2.576401228,2.578159973,2.577352694,2.57624728,0,0,0,0,0,1.035473924,1.036273283,1.036831714,1.036396691,1.035846441
 03/03  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.578929505,2.579645976,2.581287913,2.580566482,2.579582725,1.095368,3.935715328,1.095368,0.685412,0.685412,1.036387231,1.037117231,1.037615635,1.037227923,1.036733692
 03/03  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.776077735,0.776813084,0.77687972,0.776608749,0.776302168,2.190736,7.871430656,2.190736,1.370824,1.370824,0.259555091,0.259885421,0.25988226,0.259773395,0.259644926
 03/03  09:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.778389426,0.779580328,0.779239096,0.778880261,0.778615154,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260211658,0.260725744,0.260550688,0.260412387,0.26029706
 03/03  10:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.7802584,0.781489322,0.781199815,0.780696909,0.780603366,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260995805,0.261579086,0.261356783,0.261175251,0.26111116
 03/03  11:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.778496762,0.779817683,0.779636017,0.778881376,0.778891282,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260346684,0.260967916,0.260773674,0.260508021,0.260472751
 03/03  12:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.776392818,0.777715485,0.777337172,0.776740812,0.776603117,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259764163,0.260444449,0.260136813,0.259906283,0.259830489
 03/03  13:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.776094573,0.777340367,0.776839796,0.776412631,0.776226985,5.47684,19.67857664,5.47684,3.42706,3.42706,0.259805601,0.26047649,0.260119292,0.259935197,0.259847576
 03/03  14:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.775349651,0.776624493,0.776132431,0.775677278,0.775454635,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259542793,0.260221104,0.259863638,0.259670076,0.259575451
